marca,precoComDesconto,precoSemDesconto,Condicao,tamanho_mapeado,Cores_Agrupadas
1328,119.9,389.99,4,5,15
6428,25.0,89.0,4,5,18
1283,19000.0,57000.0,4,4,18
6514,108.0,359.99,0,7,6
5288,12000.0,34000.0,0,4,18
2030,112.5,340.0,0,5,1
2127,36.0,119.99,4,5,14
5272,12000.0,15509.377945804938,0,4,1
3928,8000.0,31000.0,2,4,22
294,39.9,129.99,4,5,10
2529,33.0,110.0,0,5,12
1551,1800.0,3500.0,0,5,20
5396,6000.0,21000.0,4,6,3
3949,9.0,155.99,0,5,1
5171,4000.0,15509.377945804938,0,5,3
5027,11010.0,36700.0,0,5,0
170,42.0,140.0,4,5,18
4954,23.97,79.9,0,6,14
3450,5600.0,21000.0,4,6,5
6428,63.6,159.0,0,4,5
2569,12000.0,42000.0,4,5,19
107,24.0,229.99,0,4,14
5937,17.0,49.99,2,5,21
3593,19.98,79.9,3,5,18
76,20.4,74.0,0,4,21
4355,72.25,289.0,0,1,5
5319,1800.0,4500.0,0,5,14
4047,40000.0,1.2,0,5,3
4834,8700.0,29000.0,4,6,19
812,29.9,49.9,4,5,18
1860,18000.0,63000.0,0,1,14
2569,27.5,109.99,4,5,18
2127,17.39,115.9,0,5,14
1850,12000.0,37000.0,0,5,19
536,12000.0,36000.0,4,6,19
5283,26.7,89.0,1,5,18
3402,10.05,22.9,4,5,15
3660,35.36,319.0,0,4,22
551,10.0,29.0,0,5,5
2127,65.0,149.9,0,5,10
758,15.8,79.0,0,5,14
5937,4000.0,12000.0,4,5,18
332,19.98,79.9,0,1,18
6428,164.25,729.99,2,5,9
6411,10.49,419.99,1,4,22
3430,6000.0,25000.0,1,5,20
1229,12000.0,42000.0,2,5,14
2945,8000.0,32000.0,4,5,21
6395,16320.0,43000.0,0,4,14
4085,245.0,581.0,4,5,16
4643,49.9,259.9,4,5,21
322,12.48,49.9,4,4,5
2648,25.0,89.0,0,5,14
5861,2000.0,15509.377945804938,4,5,2
2280,15.9,49.0,4,4,15
6514,8000.0,24000.0,1,7,6
1305,8000.0,37000.0,4,6,12
4085,22000.0,69000.0,4,5,5
4085,5000.0,15509.377945804938,2,5,18
909,271.21,2400.0,4,1,16
2957,14.98,59.9,3,5,14
1328,6000.0,18000.0,0,5,18
3657,12.5,49.99,0,5,5
956,15.0,49.0,0,5,18
1803,21.0,80.0,4,5,14
2648,9000.0,31500.0,0,4,14
1834,6.62,159.9,0,3,1
5922,13.9,30.0,0,4,5
406,41910.0,15509.377945804938,0,1,5
5319,21.67,79.0,0,4,5
519,22.0,79.99,0,4,5
1328,18.0,59.99,4,5,3
2648,34.98,139.9,0,1,21
1044,34.98,119.9,4,5,16
3265,25950.0,86500.0,4,6,18
4812,7000.0,21000.0,4,6,22
322,94.8,449.0,4,6,4
2127,40.0,119.0,4,5,14
5834,18.9,80.0,0,4,21
5788,14400.0,59000.0,4,4,1
97,23.8,119.0,4,1,18
6247,14000.0,49000.0,0,5,1
3324,14400.0,39000.0,4,5,21
1494,27.48,89.9,0,6,5
4311,8000.0,35000.0,0,5,14
2554,10000.0,35000.0,4,6,12
589,24.99,99.95,0,4,3
2384,20.0,79.99,0,5,14
2089,19.98,79.9,0,5,18
1044,9000.0,31500.0,4,5,19
2127,249.75,1109.99,4,4,18
5519,25.9,65.9,4,5,18
2089,9000.0,31000.0,0,5,14
3324,20.7,69.0,4,4,3
1563,4.9,40.0,1,5,6
1184,7000.0,13000.0,4,5,6
890,8500.0,23000.0,4,5,1
1387,4200.0,11500.0,0,4,12
5814,10000.0,30000.0,4,4,22
5986,24.9,89.99,0,1,1
5324,50.0,149.99,0,5,0
5319,8000.0,15509.377945804938,0,4,14
5283,6000.0,13000.0,4,5,1
979,17.48,69.9,0,6,18
2529,10.0,12.9,4,5,18
3324,1.4,4.5,4,5,18
2199,49.9,189.0,0,4,5
5861,25.0,109.99,0,5,1
979,8000.0,29000.0,4,4,18
3443,7200.0,17000.0,1,5,1
890,19.9,45.9,4,5,23
5319,8000.0,34000.0,0,4,5
3254,16000.0,63000.0,1,4,6
1001,23.7,79.0,0,4,14
5324,45.0,150.0,0,4,6
4452,21.0,69.99,4,5,3
4954,39.99,89.9,0,4,3
2648,12000.0,45000.0,0,5,1
1628,22.8,75.99,0,6,1
321,6.9,69.9,4,5,15
5283,6000.0,21000.0,2,5,18
6428,9000.0,28000.0,4,1,18
4985,4500.0,15509.377945804938,0,4,14
322,11.9,59.9,4,5,18
6428,4900.0,19000.0,0,4,0
3735,15.0,59.99,1,5,5
5319,38.57,154.28,0,4,18
395,7.82,79.99,4,6,16
909,8000.0,29000.0,0,1,18
4085,18000.0,63000.0,2,5,1
4679,10500.0,25500.0,0,5,20
2703,15.28,89.9,2,6,5
5687,57.0,179.0,4,5,12
5283,104.4,348.0,1,5,18
43,13.86,79.9,1,5,22
3483,27.57,129.0,2,4,20
2523,15.9,59.9,0,4,1
6428,24.0,79.99,4,6,3
4497,11.25,49.99,0,1,22
1001,18.73,74.9,0,5,18
1572,16800.0,51000.0,4,5,18
6410,7000.0,15509.377945804938,0,4,22
5324,10000.0,49500.0,0,6,14
329,65.0,239.99,0,5,14
1668,7000.0,41000.0,4,5,9
2,4250.0,9000.0,4,6,10
2945,14000.0,49000.0,4,5,9
4419,8500.0,25000.0,2,4,18
5814,1.26,3.6,4,5,1
266,22.5,89.99,0,1,14
1950,10000.0,20000.0,0,4,18
3044,6000.0,16000.0,0,4,14
5008,4675.0,16000.0,4,5,0
322,10000.0,38000.0,4,4,9
60,9600.0,28800.0,0,5,19
5385,3050.0,15509.377945804938,4,5,18
3728,13.77,54.0,0,4,14
322,172.0,430.0,4,4,18
1546,14000.0,53000.0,2,5,9
3397,14.98,59.9,1,6,19
97,25000.0,74000.0,4,1,18
533,12.5,49.99,0,6,22
1462,35.8,179.0,4,5,11
2523,30600.0,1.1,0,6,14
3657,9000.0,31000.0,4,5,9
5097,7000.0,23000.0,0,5,3
5027,93.14,1099.99,0,1,14
1396,25200.0,83800.0,0,5,3
3700,12500.0,56000.0,0,5,22
5319,29.86,149.29,0,1,5
2464,11000.0,38500.0,0,5,14
3430,10000.0,32000.0,0,5,14
5204,22.5,70.0,0,3,21
3735,9000.0,34000.0,0,5,14
638,11000.0,29000.0,0,6,18
6428,14.7,49.0,4,6,18
6428,10000.0,39000.0,0,5,14
5886,43.29,224.25,4,4,22
6428,38400.0,99000.0,0,5,1
322,17.5,49.99,4,5,17
3864,22.48,69.9,4,5,3
395,15.64,99.99,0,5,18
1674,35.9,119.9,0,5,12
2751,79.99,199.0,0,6,18
2458,9000.0,32000.0,0,1,10
322,23.9,90.0,4,6,21
4534,27.0,89.99,0,4,14
4355,35.0,99.99,0,3,21
1410,151.7,489.0,4,1,18
3842,55.98,239.9,2,6,19
3025,8000.0,31000.0,4,5,18
2280,55.0,220.0,4,4,18
463,4500.0,9000.0,0,4,14
3324,7000.0,19000.0,4,5,18
322,12900.0,53000.0,4,5,18
3369,6300.0,42000.0,3,5,16
6197,14910.0,49700.0,0,6,1
1255,15.9,49.9,0,1,3
1499,25.5,89.0,4,4,21
6120,48.43,189.93,0,4,14
1021,10800.0,29000.0,0,5,18
1668,39000.0,1.49,0,6,12
3634,9000.0,27000.0,0,4,14
5319,24000.0,60000.0,0,6,18
5319,30.0,99.99,0,4,5
4524,8000.0,23900.0,0,5,10
1410,3500.0,10000.0,0,1,16
2529,3000.0,8000.0,4,5,19
5861,35000.0,1.25,0,4,18
485,5000.0,12000.0,1,5,6
3443,20.96,39.9,4,5,21
4085,12000.0,42000.0,2,4,15
5822,5000.0,16000.0,0,4,19
3836,10000.0,35000.0,0,4,5
1705,23.67,89.9,0,5,18
5519,62.9,210.0,4,5,21
2382,20.1,67.0,0,1,14
3852,99800.0,2.94,0,5,14
3324,89.99,229.9,4,4,14
5319,4000.0,9000.0,0,4,22
1339,8400.0,1.47,0,1,18
2248,17.72,49.9,0,4,1
3255,11.0,29.9,4,4,21
935,20.97,69.9,0,5,1
819,18900.0,39000.0,0,5,18
4252,12000.0,39000.0,4,5,18
5319,8.77,39.0,0,6,14
979,18.9,63.0,4,5,2
1572,5500.0,12000.0,4,5,12
3819,13000.0,45000.0,4,5,5
5319,47.7,159.0,0,6,14
322,6000.0,18000.0,4,5,16
5027,10.21,79.9,0,5,21
616,24.98,99.9,4,4,18
5378,8500.0,27000.0,4,5,9
4954,11000.0,43000.0,4,6,1
407,15.51,59.0,4,4,5
1328,27.0,89.99,0,5,1
2280,6000.0,18000.0,0,4,18
2648,27.5,109.99,0,5,1
1540,15000.0,45000.0,0,5,12
6428,15000.0,55000.0,4,5,15
3859,10000.0,34000.0,4,5,3
2280,14000.0,59000.0,0,5,18
4085,13000.0,48000.0,4,5,18
5963,24.75,135.9,4,5,18
6428,14000.0,53000.0,4,5,18
5782,70.0,220.0,0,5,14
1572,7000.0,29000.0,4,5,20
2864,75.0,229.9,0,4,18
619,20000.0,45000.0,0,5,0
4325,19.98,79.9,0,5,22
4521,10000.0,32000.0,4,6,9
4085,24.75,99.0,4,5,12
1633,5.0,89.9,0,1,14
6428,29.9,69.99,0,6,19
3657,47.48,189.9,0,5,1
6428,96.55,359.0,4,5,12
890,53.7,179.0,4,5,22
3971,38.7,129.0,4,6,18
4085,12000.0,40000.0,4,4,15
242,15.9,39.9,4,5,3
3265,12000.0,43000.0,4,5,1
307,4000.0,15900.0,0,5,21
5319,19000.0,49000.0,0,6,18
4355,16000.0,48000.0,0,3,18
625,18.0,59.99,4,1,19
6428,11.7,39.0,4,1,18
3949,64.48,279.9,0,4,5
2945,10000.0,20000.0,4,5,9
5782,70.0,219.99,2,5,18
3324,72.0,480.0,0,5,14
5319,6000.0,18000.0,0,5,3
3532,12000.0,35990.0,4,6,1
5283,42000.0,1.47,4,5,17
5720,7000.0,21000.0,0,1,14
4102,76.68,409.0,0,5,3
2569,39.98,159.9,4,5,18
5283,19000.0,57000.0,0,5,14
3324,20.0,79.99,4,5,3
322,19.9,89.99,4,5,19
1459,8000.0,25000.0,0,5,3
5284,9000.0,31500.0,4,5,18
4629,8000.0,24000.0,4,5,12
949,12000.0,43000.0,0,4,3
5010,67.48,269.9,0,5,3
3324,29.9,129.0,0,5,18
4085,12.82,59.9,2,5,22
2127,30000.0,99000.0,0,4,3
4954,51000.0,1.69,4,4,1
4632,12500.0,40000.0,4,5,1
6428,8.75,35.0,0,1,14
2569,10.71,59.99,0,1,18
4645,24.9,84.99,0,4,14
13,21.8,109.0,0,1,3
6428,44.5,178.0,4,4,3
2060,26.16,104.65,4,4,18
5283,39.9,89.9,4,5,2
2018,7200.0,19000.0,4,5,0
3105,34300.0,1.65,0,1,14
5861,47.06,156.85,1,5,19
1422,3.81,109.99,0,4,16
2280,30000.0,1.2,4,4,18
3772,2.25,6.25,4,5,14
5841,32.7,109.0,4,6,3
1291,8.79,44.9,0,5,1
5008,59.0,149.0,4,5,15
5283,11.7,51.99,3,5,0
3312,86.7,340.0,0,1,3
5882,11500.0,15509.377945804938,4,6,22
2648,17000.0,51000.0,0,5,21
4812,6000.0,15509.377945804938,4,5,17
4355,12000.0,39000.0,0,4,22
6103,14.99,49.99,0,5,18
4033,28.9,89.0,0,4,3
5971,22.0,89.99,0,5,1
3880,19.9,59.99,4,3,12
5027,126.0,419.99,0,1,5
1894,11050.0,59000.0,0,4,14
5861,20.97,69.9,4,3,2
3265,21.9,72.9,0,5,14
2101,2000.0,6000.0,1,4,14
5971,10.0,80.0,0,4,19
1931,11050.0,58000.0,0,6,18
2280,8000.0,22000.0,0,5,14
2802,79.75,299.0,4,5,18
6428,15.62,249.99,4,4,0
2938,4000.0,10000.0,0,6,1
3324,10.0,39.99,4,1,1
1068,9000.0,32900.0,4,4,12
6428,16.05,53.5,4,1,19
3640,16.9,29.9,0,1,14
428,94.09,369.0,0,6,14
6332,4800.0,15000.0,0,5,14
1328,10000.0,41000.0,4,1,18
254,9000.0,29000.0,4,5,9
3185,18.47,59.9,4,4,2
3324,22.5,89.99,4,5,9
5714,16.0,40.0,0,3,10
395,94.75,379.0,4,5,18
1068,4200.0,12000.0,4,5,12
5882,32900.0,69000.0,2,5,3
5715,9.61,39.9,4,4,19
5438,4000.0,10000.0,0,4,14
4459,10.5,35.0,0,5,3
5319,14000.0,42000.0,0,4,14
4954,89.7,299.0,0,1,14
4524,76600.0,1.561,4,5,18
5036,7000.0,23000.0,0,4,16
6428,39.44,131.45,0,6,19
1829,8000.0,29000.0,4,4,1
3324,70.0,200.0,4,4,14
6428,4000.0,10000.0,0,5,18
6428,33.0,110.0,0,4,1
4621,14.97,49.9,2,5,3
2280,6000.0,21000.0,0,5,5
3859,59.7,199.0,2,5,22
665,13000.0,38000.0,1,4,1
1829,7000.0,29000.0,4,5,18
2945,94.98,379.9,4,5,9
6428,26700.0,89000.0,4,5,9
2280,13000.0,39000.0,4,4,16
6428,43.0,109.9,4,5,2
3468,12.48,39.9,0,5,22
4085,5000.0,12000.0,2,4,18
5814,10000.0,32000.0,4,5,1
1931,11000.0,38500.0,0,5,5
1068,14000.0,46000.0,2,6,19
2751,2400.0,4000.0,0,5,19
565,6300.0,27000.0,4,4,2
979,23.0,70.0,0,5,16
6012,14.22,39.9,0,5,19
6379,20.1,67.0,0,4,14
1572,3.74,49.99,4,5,18
252,14000.0,39000.0,4,5,17
2648,25950.0,86500.0,0,5,14
589,4200.0,10000.0,0,4,14
2837,8000.0,24000.0,0,1,14
1978,9000.0,39000.0,0,3,14
1572,12500.0,40000.0,2,5,16
5319,128.7,429.0,0,4,14
5319,10000.0,35000.0,0,4,14
322,5000.0,17500.0,4,5,2
322,52.5,399.9,4,1,18
4751,3000.0,9000.0,0,4,18
1668,14400.0,50400.0,0,5,1
5812,11000.0,22000.0,0,6,14
5385,26.7,89.0,0,5,21
2018,48.29,206.15,0,4,21
322,60.0,239.99,4,5,1
2648,30.0,69.0,0,5,3
1462,43.25,145.9,4,5,18
2127,13000.0,45500.0,4,5,20
5319,17.5,49.99,0,6,14
2680,3000.0,10000.0,4,1,18
5319,10000.0,31000.0,0,6,12
3532,13000.0,49000.0,4,6,9
3483,65.0,119.99,2,6,1
2569,53.55,119.0,0,5,1
582,72.0,100.0,4,5,18
5899,5000.0,15900.0,0,5,10
5089,14400.0,70000.0,0,4,18
1964,14000.0,46800.0,4,6,18
6514,10.0,49.99,1,7,10
5027,12.82,70.0,0,4,1
4787,17.7,59.0,0,5,0
2280,9000.0,27900.0,4,5,18
322,144.0,359.99,0,5,16
862,12.56,41.87,0,5,18
3436,8000.0,31000.0,0,4,14
2800,49.9,99.9,3,4,12
5242,16000.0,48000.0,0,5,12
3324,19000.0,65000.0,4,5,9
2945,5000.0,21000.0,0,4,3
6428,5600.0,21000.0,4,4,15
322,24.9,89.99,4,5,19
2127,20.7,70.0,0,5,10
5380,7000.0,29000.0,0,1,12
3896,65000.0,1.814,0,4,21
625,8000.0,26000.0,4,4,2
5834,9000.0,35000.0,0,6,19
2203,4800.0,12000.0,0,5,19
395,99.05,283.0,4,5,22
1328,20.25,89.99,4,4,11
6428,51.75,449.9,4,5,21
4085,34.98,139.9,4,5,18
3794,17.97,59.9,0,5,1
536,18000.0,54000.0,4,6,3
3735,11.96,29.9,0,1,14
4540,12500.0,21200.0,0,4,1
4644,29910.0,99700.0,4,5,18
5319,8.9,59.9,0,4,14
653,12000.0,42000.0,0,5,1
1146,9600.0,31000.0,0,6,14
2280,30.0,45.0,0,6,18
5319,14000.0,39000.0,0,5,19
519,56700.0,1.89,0,5,14
5378,6000.0,21000.0,4,5,5
2668,11000.0,35000.0,4,6,18
383,39000.0,1.19,0,6,14
935,4500.0,11000.0,0,4,5
6246,20.0,79.99,2,5,18
5949,10500.0,36500.0,4,5,9
3324,8000.0,24000.0,4,4,12
1501,50.0,250.0,0,4,18
617,30.0,99.99,4,6,18
5027,18000.0,55900.0,0,5,0
3925,2000.0,5000.0,3,5,16
4452,25.5,79.9,0,4,14
2751,9000.0,31500.0,0,5,18
6428,12.48,124.9,0,5,19
2547,13.59,59.99,0,5,21
1205,20.92,69.72,4,5,23
5319,23.99,79.95,0,6,1
6225,16.22,59.9,2,5,18
635,10.0,29.9,4,5,22
2127,10000.0,49000.0,0,5,1
4683,10.11,59.9,0,4,14
1950,14.9,40.0,0,4,14
3646,18.11,69.9,4,5,18
2280,17.5,49.99,4,5,16
617,28.0,190.0,4,6,3
5904,16.85,74.9,0,1,18
329,3000.0,21000.0,0,4,5
4119,45.0,149.99,0,5,18
4714,12800.0,42800.0,0,5,3
5403,9000.0,20000.0,0,4,18
5319,3000.0,12990.0,0,4,12
2466,37.5,129.99,0,4,18
1829,11000.0,29000.0,2,5,3
5878,18.0,59.99,4,5,3
5371,7000.0,21000.0,4,5,18
979,9000.0,29000.0,4,5,14
4085,11000.0,35000.0,4,4,18
137,5000.0,12900.0,3,5,21
293,14000.0,42000.0,4,4,19
5385,4800.0,16800.0,4,5,6
340,36.01,229.99,0,4,0
282,210.0,2390.0,4,5,6
5027,1500.0,15509.377945804938,0,5,1
5559,12500.0,40000.0,4,5,16
322,9000.0,34000.0,4,5,19
4083,15.0,49.99,4,5,10
1668,19.99,49.9,4,5,5
1410,32.48,129.9,0,1,16
1288,20.0,49.99,2,5,16
2127,12.03,69.99,4,4,21
821,15.0,39.9,0,4,1
814,22.48,69.9,0,6,3
78,18000.0,40000.0,0,4,0
6218,6300.0,27000.0,0,1,14
3369,20.0,59.9,0,5,1
5319,19.9,49.99,0,5,14
2127,23.8,119.0,0,5,14
2280,7000.0,24500.0,4,4,18
6242,31.57,139.0,0,4,18
1101,15.0,40.0,0,4,1
2151,21.57,89.99,4,4,1
5715,1500.0,3900.0,4,4,18
2162,8000.0,32000.0,0,5,22
322,19200.0,62000.0,4,5,16
5898,21000.0,69000.0,0,4,14
2141,12.48,49.9,0,1,22
2569,9000.0,31000.0,0,5,14
4085,40.0,150.0,4,5,22
2018,20.0,80.0,2,5,14
5852,23.65,159.99,0,4,18
6514,35000.0,97600.0,1,7,1
97,6000.0,14900.0,2,5,3
2802,28.9,189.0,4,5,5
5319,23.9,79.9,0,4,1
5371,24.9,68.9,0,5,18
1001,5600.0,26000.0,4,5,18
1066,10.0,39.0,0,1,5
4678,11000.0,39000.0,4,5,14
2127,15.3,102.0,0,5,3
1931,36.9,122.66,0,4,1
322,49000.0,1.715,4,5,18
2127,20.0,90.0,0,5,6
6240,5.0,19.9,4,1,1
962,17.98,89.9,4,5,14
2280,30.0,60.0,4,5,18
5319,7650.0,20000.0,0,4,21
6382,5500.0,39000.0,0,5,14
2703,7000.0,26000.0,4,6,18
812,55.0,219.99,0,5,18
851,8500.0,49000.0,0,4,1
2316,36.25,145.0,4,5,19
4461,16.99,159.9,0,1,18
2727,91.8,459.0,0,4,21
6428,52.98,239.9,4,5,18
322,12000.0,36000.0,4,5,15
5050,170.55,379.0,0,4,1
4065,12.48,49.9,1,5,1
2569,20.9,69.9,0,4,5
2800,6.65,45.0,4,5,9
6428,12.5,50.0,4,5,18
5319,22.27,99.0,0,4,1
5117,24.0,69.9,4,6,18
4998,24.97,79.9,0,4,5
2984,17.0,59.9,4,6,22
406,24.9,89.99,4,4,22
6428,23.9,79.9,0,4,8
1668,59.75,239.0,4,5,9
979,5000.0,19000.0,4,4,18
5319,6.0,29.99,0,4,12
4061,9000.0,23000.0,4,5,18
5319,25.97,69.9,0,4,14
3815,7000.0,22000.0,1,4,19
2203,74.9,329.99,4,1,7
2529,11.96,29.9,4,5,18
4252,18.0,59.99,4,5,19
242,6500.0,50000.0,4,5,18
5324,8000.0,24000.0,0,4,1
4954,15.0,59.99,0,6,1
5535,19000.0,59900.0,4,4,16
2826,10000.0,39000.0,0,1,10
4355,29.9,99.9,4,1,5
3058,3.7,8.9,4,5,18
392,17.52,399.9,0,1,14
4931,39.98,159.9,0,1,10
451,30.0,99.99,0,4,14
4872,15000.0,15509.377945804938,4,1,9
5104,24.9,49.99,0,1,12
5756,9000.0,29000.0,4,5,15
3712,7000.0,21900.0,2,1,0
2214,18700.0,58000.0,0,4,18
2569,3.17,60.0,4,5,5
1061,4500.0,17990.0,4,5,3
4469,3500.0,6000.0,4,5,3
5377,10000.0,32000.0,0,5,18
6451,10000.0,39000.0,4,5,21
5001,10000.0,35000.0,4,6,9
5222,17.82,69.9,4,5,18
285,14.9,39.9,4,5,10
617,13.75,99.9,4,6,18
5434,19.98,79.9,4,5,18
6428,6500.0,17000.0,0,1,5
6495,114.0,379.99,0,1,3
3004,25.0,99.99,4,5,12
1563,5.25,69.99,1,5,6
5562,8400.0,21000.0,4,1,1
5077,33.21,2600.0,0,4,19
3718,19.98,79.9,0,4,14
3059,50.0,189.9,4,5,3
1483,10.0,29.9,0,5,18
1365,89.7,299.0,0,1,3
5295,29000.0,79000.0,4,5,2
1067,120.0,200.0,0,6,1
3805,24.0,79.99,0,5,14
1172,62.48,249.9,4,5,19
3123,4800.0,10000.0,4,5,5
5653,25.9,79.99,0,4,14
1001,4.75,59.9,2,4,10
3859,29.9,89.9,4,5,18
1044,34.0,89.0,4,5,3
607,24.37,390.0,0,4,3
5823,10.0,70.0,0,4,3
4386,13000.0,49000.0,0,4,3
5811,12000.0,15509.377945804938,0,6,1
3324,207.0,690.0,4,4,22
4085,23.9,60.0,2,5,18
4802,18000.0,89000.0,2,6,5
1065,15.0,24.0,0,6,5
2828,10.24,69.9,4,5,3
6514,14000.0,39000.0,1,5,14
4355,45.0,130.0,4,5,1
1572,12000.0,30000.0,4,5,12
2945,7200.0,21000.0,4,5,18
2985,12000.0,37000.0,4,6,15
322,71.7,239.0,4,1,18
5378,15000.0,79000.0,4,4,3
6431,24.9,45.9,4,4,1
1,12.68,80.0,0,6,18
3772,14000.0,49000.0,4,6,12
3188,9000.0,43900.0,0,5,3
2290,50.9,169.9,4,6,3
5319,10000.0,32000.0,0,4,22
13,1800.0,3000.0,4,4,3
4008,64.0,159.0,0,4,14
2569,7500.0,24900.0,4,5,18
5371,34.93,169.99,4,5,15
1422,20.22,89.9,1,4,16
4712,12000.0,36000.0,0,1,0
6428,15.0,59.99,4,4,19
2178,5000.0,17900.0,0,5,12
5319,8000.0,29000.0,0,4,22
2751,23.0,59.99,0,4,1
59,12500.0,36000.0,4,5,1
6428,52.8,320.0,4,4,9
3447,20000.0,15509.377945804938,2,5,21
5216,14.59,89.9,0,5,14
692,17000.0,65000.0,0,4,18
4954,8415.0,49900.0,4,1,21
2999,9.5,49.9,0,1,5
4247,124.75,499.0,4,5,18
1050,6.73,49.99,2,6,15
4355,9100.0,39000.0,4,5,3
3324,15.0,49.99,2,5,12
1413,22000.0,1.0,0,4,16
6229,9600.0,26000.0,4,4,18
3324,10.0,25.9,0,5,5
242,5950.0,15509.377945804938,0,3,18
1803,50.0,129.0,4,5,14
1328,24000.0,72000.0,0,5,14
1113,34.9,139.9,1,5,0
1829,6000.0,15000.0,4,5,21
4102,16.25,69.0,4,5,9
6434,17.64,58.81,0,5,20
5519,12000.0,30000.0,0,5,14
322,24.9,79.99,3,5,9
2441,11.97,39.9,1,1,14
2368,59.0,159.0,2,5,19
5385,17.0,70.0,0,5,3
6040,15000.0,48000.0,0,4,10
6510,17.48,69.9,0,3,14
4802,13.6,279.99,4,6,18
4694,12000.0,34000.0,0,4,19
3601,17500.0,72000.0,0,1,21
3575,14000.0,42000.0,0,4,18
4954,113.7,379.0,4,5,16
2565,30.0,65.0,0,6,14
3324,22000.0,65000.0,0,5,16
3768,7000.0,21000.0,4,4,1
4252,12000.0,39000.0,4,5,15
2384,38.98,159.9,4,6,2
4252,35.57,119.9,4,5,1
5760,10800.0,32400.0,0,4,1
540,16.0,39.99,4,6,2
1572,78.75,349.99,2,5,1
6013,24.9,89.9,4,6,4
3817,4.01,112.71,0,4,14
4168,29.0,59.99,4,6,18
3300,12.5,49.99,0,4,16
2680,11.8,59.0,4,5,9
3348,65.0,249.9,4,1,3
1741,14000.0,37900.0,4,5,9
449,12000.0,39000.0,4,5,14
451,18.72,122.0,4,5,5
5027,70.0,200.0,0,4,19
2800,23.9,79.9,4,5,1
52,7000.0,21000.0,0,6,1
5174,10.42,89.9,4,6,6
5324,8000.0,30000.0,0,5,14
2552,20400.0,60000.0,4,6,3
1662,12000.0,35000.0,2,5,1
322,35.31,161.66,4,5,21
2160,11.58,109.9,2,5,18
2802,13.03,99.9,2,6,1
5882,54.57,1350.0,4,4,19
4085,10000.0,36000.0,4,5,1
6514,56.0,140.0,0,7,6
6432,45.0,109.9,0,5,0
409,9000.0,15509.377945804938,0,4,3
5937,79.95,149.9,0,5,18
225,5000.0,15000.0,0,6,1
1328,4000.0,15000.0,4,4,12
1410,15000.0,45000.0,4,5,15
3852,14400.0,48000.0,0,5,22
5283,6000.0,18000.0,4,5,18
2308,40.0,99.9,0,5,5
395,34.44,119.9,4,5,1
4981,23000.0,1.1,4,6,21
322,7000.0,28000.0,4,5,5
6202,7500.0,16000.0,2,1,16
5643,35000.0,1.05,4,6,17
935,29.9,99.99,0,4,0
279,17.9,35.9,0,5,1
5861,8000.0,23000.0,0,4,14
322,10000.0,31000.0,4,4,1
935,19.99,59.9,0,4,18
1667,7200.0,19000.0,1,4,16
4643,17.97,59.9,4,4,21
2734,24.0,79.99,0,5,18
2290,34.0,239.0,0,5,20
5319,16.9,59.0,0,1,3
4085,1.2,4.9,2,6,22
2479,27.48,109.9,4,5,3
65,43.8,219.0,0,4,3
4085,5000.0,12500.0,4,5,21
5421,12500.0,40000.0,0,5,1
1065,12000.0,50000.0,0,6,5
1194,5000.0,17900.0,0,6,18
5324,10.0,40.0,0,6,18
688,9000.0,28900.0,0,1,14
2280,77.7,259.0,0,4,18
4102,19.4,69.9,0,5,14
6428,11.97,39.9,4,5,1
3969,6000.0,18900.0,0,1,18
5472,15.8,79.0,1,1,6
4273,23.9,79.0,0,5,18
1931,4500.0,12900.0,0,5,1
3657,9000.0,31500.0,0,5,1
1462,26.7,89.0,4,4,18
2079,31.6,79.9,0,1,18
4511,23.7,79.0,0,4,1
2648,25.0,49.99,0,3,1
2648,17.48,69.9,0,4,3
2704,9500.0,32000.0,0,4,18
6428,5000.0,18000.0,4,4,18
5319,27.5,109.99,0,4,14
4083,9600.0,21000.0,4,6,16
1781,10000.0,35000.0,0,4,14
5319,15000.0,45000.0,0,4,18
4355,33.9,219.0,1,4,5
2280,7.61,119.9,4,5,1
6428,14.25,56.99,4,4,21
4085,9000.0,32000.0,4,5,2
3172,28.28,289.0,0,4,14
536,2000.0,5000.0,4,6,3
540,15000.0,49000.0,4,6,21
565,23.97,79.9,4,5,18
3657,103.9,209.9,0,5,14
2067,19.9,99.99,1,1,14
804,79.6,199.99,0,6,1
2648,5000.0,11000.0,0,5,3
3324,13200.0,32500.0,4,5,19
226,98.94,719.9,4,6,16
3755,13000.0,39000.0,0,5,21
4085,22000.0,72000.0,4,5,18
1342,14.92,89.0,0,1,14
2280,10000.0,35000.0,4,5,7
6248,19.7,49.9,0,5,12
5724,12000.0,42000.0,0,1,14
4680,68000.0,2.765,0,5,22
2385,8000.0,15509.377945804938,0,6,19
6428,41000.0,1.435,4,1,1
4085,8000.0,21000.0,0,1,12
617,14400.0,43200.0,4,6,22
4469,14000.0,49000.0,4,4,14
6033,19600.0,69000.0,4,5,18
5011,34.9,89.9,2,5,3
3324,10.0,19.99,4,4,3
5898,18000.0,32000.0,4,6,14
2905,9600.0,20000.0,0,5,14
2751,37.48,149.9,0,5,18
2903,18.0,71.99,0,4,1
1691,18.9,49.9,0,6,19
6428,27.97,79.9,0,6,1
6395,12.48,49.9,0,4,5
6084,10000.0,23000.0,0,1,19
5324,20000.0,70000.0,0,5,22
5319,85000.0,1.67,0,4,18
